title,company,location,date_posted,description,salary,url
Junior Data Analyst Position,Yowza Consulting,Remote,N/A,"Dear Jobseekers ,
We are looking for a Junior Data Analyst with 1.5–3 years of experience to support our digital marketing and business teams through data extraction, analysis, and reporting. The role requires strong skills in Python, SQL, Power BI, and Excel, with hands-on experience in platforms like Google Analytics and Facebook Ads Manager.
Key Responsibilities:
Extract and analyze data from
Google Analytics, Facebook Ads Manager, and CRM systems
.
Prepare reports and dashboards using
Power BI
and
Excel (VLOOKUP, Pivot, etc.)
.
Write and optimize
SQL queries
for data extraction.
Use
Python
for automation and advanced analytics.
Provide insights to support digital marketing performance and business decisions.
Requirements:
Proficiency in
Python, Power BI, SQL, and Excel
.
Experience with
digital marketing platforms
and CRM tools.
Strong analytical mindset with attention to detail.
Flexibility to work on diverse tasks as required.
Job Type: Full-time
Benefits:
Work from home
Experience:
Data Analyst: 1 year (Required)
vlookup: 1 year (Required)
Pivot tables: 1 year (Required)
Microsoft Excel: 1 year (Required)
Power BI: 1 year (Required)
DATA extraction: 1 year (Required)
reports: 1 year (Required)
Work Location: Remote",Not specified,https://in.indeed.com/jobs?q=data+analyst&l=remote&vjk=99208ac542d66b02
Subject Matter Expert (SME) Big Data Analytics,Hurix Systems Pvt. Ltd.,Remote,N/A,"Background:
We are seeking a
Subject Matter Expert (SME) in Big Data & Analytics
to lead the design, development, and optimization of data-driven solutions. The ideal candidate will have deep experience in big data technologies, data pipelines, and advanced analytics to drive business intelligence, predictive modeling, and strategic decision-making.
Scope of Work:
Create a course structure for a certificate program with 4-5 courses (number of courses to be based on scoping). Each course is likely to have 4-5 modules and a total of 25 lessons. So a 4-course program could have up to 100 lessons.
Work closely with the client in a rigorous scoping process to create a Job Task Analysis document and content structure for each program and course.
Create program-level learning objectives for professional certificate courses. The number of objectives will depend on the level – beginner, intermediate, or advanced – and the type of certification course.
Create course-level learning objectives aligned with the overall certification goal.
Create
module-level learning objectives based on skill development relevant to the TG’s career track.
Review/create Course Outlines
for each of the courses.
Review video scripts
and confirm technical accuracy of the content, suggest edits and updates as required. Re-write content and codes as needed. Incorporate one round of internal and client feedback.
Record talking head videos (
onsite/virtually on Zoom) for each course. Incorporate one round of internal and client feedback.
Provide relevant recorded demos/ screencasts
to be integrated in the videos. Check the codes and technical accuracy before providing the demos for integration. Incorporate one round of internal and client feedback.
For AI/software/tool-based courses, suggest relevant freeware. Write/review and test the codes to check.
Create/review 2-3 readings per lesson
(why and what, 1500 words maximum per reading). The How readings should have detailed instructions/screenshots with short code block type practice that learners can do in their local environment.
Create One Coach item per lesson
– review/reflect on key ideas
Create/review an ungraded lab per lesson
– in-depth activity to apply skills in the learner’s local environment.
Create/review practice quizzes for each lesson
and suggest suitable edits, confirm technical accuracy. Incorporate one round of internal and client feedback.
Create module-level and course-level graded assignments
that meet ACE recommendation requirements with 2 additional variations to each item in an assessment bank for each course.
Create hands-on activities
(3-4 lab or any other client preferred format) per course. Incorporate one round of internal and client feedback.
Create a minimum of one 3-5 min career resources video per course
that showcases career path planning.
For all reviews – validate the content accuracy and provide recommendations/suggestions, write/re-write to fill content gaps as necessary, write/test codes and labs, incorporate 1 round of internal feedback and 2 rounds of client feedback.
Be available for client discussions and content discussions as and when required.
There will be an initial phase called
‘a Discovery Phase’
of 3-4 weeks with the client LDC, requiring 20-25 hours of weekly time by the SME.
During this, the SME will work in tandem with the Client stakeholders to:
1. Scope and define the skill-based content that needs to be covered in each course.
2. Co-create and validate a Job Task Analysis document and Content Development Format (CDF).
Requirements:
8+ years
of experience in data engineering, big data architecture, or analytics roles.
Strong expertise in
Hadoop ecosystem (HDFS, Hive, Pig, HBase)
and
Apache Spark
.
Proficiency in
data integration tools and frameworks
like Apache NiFi, Airflow, or Talend.
Experience with
cloud platforms
(AWS Redshift, Azure Synapse, Google BigQuery) and data lake/storage solutions.
Hands-on experience with
SQL, Python, Scala, or Java
.
Solid understanding of
data warehousing
,
data modeling
, and
real-time data streaming
(e.g., Kafka, Flink).
Familiarity with
BI tools
like Power BI, Tableau, or Looker.
Strong problem-solving and communication skills with the ability to explain technical concepts to non-technical stakeholders.
Preferred Qualifications:
Master’s or Bachelor’s degree in Computer Science, Data Science, Engineering, or related field.
Experience working in regulated industries (e.g., finance, healthcare) with a focus on data compliance and privacy.
Familiarity with
AI/ML frameworks
like TensorFlow, PyTorch, or MLlib.
Certifications in cloud platforms or big data technologies (e.g., AWS Big Data Specialty, GCP Data Engineer).
Timelines and Payout:
Project start date :
Immediate
Project Duration:
6 Months
Time Availability :
25 hours per course
Job Type :
Contract
Work Location :
Remote
You must take the necessary steps to safeguard the integrity, security, and confidentiality of shared confidential information.
For additional information on Hurix, please visit:
https://
www.hurix.com/life-at-hurix/
Job Type:
Freelance (0
Job Location:
Remote",Not specified,https://in.indeed.com/jobs?q=data+analyst&l=remote&vjk=27a13854a1945de2
Quant Analyst Intern,2CentsCapital,Remote,N/A,"Apply to join us today as a Quant Analyst Intern.
Internship
Remote
Job Description
2Cents Capital is seeking a talented
Quantitative Analyst Intern
to join our team, contributing to the development of algorithmic trading strategies and financial models. As a Quant Analyst Intern, you will leverage your mathematical, analytical, and programming skills to support trading activities and strategy development in the fast-paced world of crypto and traditional financial markets.
Key Responsibilities
Master the Fundamentals
: Learn and apply options theory while gaining an in-depth understanding of our business operations and trading systems.
Build & Innovate
: Develop and maintain advanced business intelligence and trading tools to drive decision-making.
Optimize Performance
: Monitor and enhance strategy performance in real-time for maximum efficiency and profitability.
Engineer Automation
: Design and implement automated trading systems and position management algorithms.
Refine Pricing Models
: Work on enhancing valuation models to ensure accuracy and profitability.
Code & Innovate
: Build, maintain, and improve the company’s codebase and technology stack.
Requirements
Educational Background
: A Bachelor’s degree (or working toward one) in STEM, Statistics, Econometrics, or Quantitative Finance.
Passion for Markets
: A strong interest in
options trading
and
financial markets
, demonstrated through courses, projects, or prior experience.
Result-Oriented Mindset
: A proven ability to prioritize and deliver results in a fast-paced environment.
Problem-Solving Skills
: The ability to apply theoretical knowledge to solve practical challenges effectively.
Technical Proficiency
: Experience in
Python
is a valuable asset, or a strong desire to master it.
Adaptability
: Agility to excel in a fast-changing, high-stakes trading environment.
Excellent Communication Skills
: Strong verbal and written English skills to articulate complex ideas clearly.
‍
Preferred Skills
Familiarity with statistical modeling and data analysis tools.
Exposure to algorithmic trading concepts and technologies.
Knowledge of financial derivatives and their valuation techniques.
Who Should Apply
Students or recent graduates with a strong foundation in quantitative disciplines.
Individuals passionate about financial markets and trading.
Self-starters who are eager to learn, grow, and contribute to a fast-paced team environment.
Benefits
Competitive stipend.
Real-world experience in derivatives trading and quantitative analysis.
Flexible working hours and exposure to cutting-edge technologies.
Opportunity for a full-time role based on performance.
How to Apply
‍
Upload your updated resume and portfolio (if applicable) and join our Discord channel for more such job updates: Join Our Discord. We look forward to seeing your talent in action!
2Cents Capital is an equal-opportunity employer. We encourage applicants from all backgrounds to apply.
Yes, You Are on the
Right Track
Fintech banking advanced technology to offer agile, user friendly & services to traditional banking.",Not specified,https://in.indeed.com/jobs?q=data+analyst&l=remote&vjk=0f8e92fe711fc984
Buying & Selling Analyst,Teamified,Remote,N/A,"Teamified Introduction:
Teamified works with top enterprises and digital native businesses in Australia helping them build their remote teams in India, Philippines and Sri Lanka. We pride ourselves with hiring great teams to work on exciting game changing technology. Teamified currently has 200+ engineers, testers, product managers etc. working across 20+ partners. We focus on uplifting the way organisations build and manage their remote teams through great working relationships, trust, integrity, culture and hiring processes. Additional to this we are building our own technology product offerings. We strive to deliver the best outcomes for our customers, our partners and our people.
About our Client:
Our client is a Los Angeles-based accessory and lifestyle brand, known for their wearable statements for every-day life. Inspired by timeless designs, reimagined for the modern wardrobe. Founded in 2022 by their Creative Director, their ethos is simple: to create statement pieces designed to elevate the everyday modern capsule wardrobe.
Short Description:
We are seeking a detail-oriented and data-driven Buying & Selling Analyst to support our inventory planning and sales optimization efforts. This role will focus on pulling reporting, running volume/sales analyses, and making recommendations on what products to order more of—or scale back—based on performance trends.
Key Responsibilities:
Pull and analyze sales, volume, and inventory reports across D2C (Shopify) and B2B channels.
Utilize data from our WMS to track inventory movement and availability.
Provide actionable recommendations for product replenishment and sell-through improvement.
Monitor SKU performance to identify best-sellers, slow-movers, and seasonal trends.
Prepare weekly/monthly reporting for cross-functional teams (Buying, Ops, Wholesale).
Support decision-making for promotions, markdowns, and re-orders.
Collaborate with Ops team to align product availability with demand forecasts.
Key Qualifications: :
Proven experience in retail, wholesale, or e-commerce analytics.
Proficiency in pulling and interpreting sales reports from Shopify and WMS systems.
Strong Excel/Google Sheets skills (pivot tables, VLOOKUPs, data visualization).
Excellent attention to detail with the ability to translate data into actionable insights.
Strong communication skills for presenting findings.
Nice to Have:
Experience in fashion, accessories, or consumer goods.
Understanding of wholesale retail calendars and buying cycles.
Benefits:
Flexibility in work hours and location, with a focus on managing energy rather than time.
Access to online learning platforms and a budget for professional development
A collaborative, no-silos environment, encouraging learning and growth across teams
A dynamic social culture with team lunches, social events, and opportunities for creative input
Health insurance
Leave Benefits
If you possess the required skills and are eager to contribute to our team's success, we encourage you to apply for this exciting opportunity. Apply now!",Not specified,https://in.indeed.com/jobs?q=data+analyst&l=remote&radius=25&start=10&pp=gQAPAAAAAAAAAAAAAAACTGse4QAdAQA9j2_ZvjzCRut1VBWY9sYdPqL_rdEi3GjQWgIAAA
Buying & Selling Analyst,Teamified,Remote,N/A,"Teamified Introduction:
Teamified works with top enterprises and digital native businesses in Australia helping them build their remote teams in India, Philippines and Sri Lanka. We pride ourselves with hiring great teams to work on exciting game changing technology. Teamified currently has 200+ engineers, testers, product managers etc. working across 20+ partners. We focus on uplifting the way organisations build and manage their remote teams through great working relationships, trust, integrity, culture and hiring processes. Additional to this we are building our own technology product offerings. We strive to deliver the best outcomes for our customers, our partners and our people.
About our Client:
Our client is a Los Angeles-based accessory and lifestyle brand, known for their wearable statements for every-day life. Inspired by timeless designs, reimagined for the modern wardrobe. Founded in 2022 by their Creative Director, their ethos is simple: to create statement pieces designed to elevate the everyday modern capsule wardrobe.
Short Description:
We are seeking a detail-oriented and data-driven Buying & Selling Analyst to support our inventory planning and sales optimization efforts. This role will focus on pulling reporting, running volume/sales analyses, and making recommendations on what products to order more of—or scale back—based on performance trends.
Key Responsibilities:
Pull and analyze sales, volume, and inventory reports across D2C (Shopify) and B2B channels.
Utilize data from our WMS to track inventory movement and availability.
Provide actionable recommendations for product replenishment and sell-through improvement.
Monitor SKU performance to identify best-sellers, slow-movers, and seasonal trends.
Prepare weekly/monthly reporting for cross-functional teams (Buying, Ops, Wholesale).
Support decision-making for promotions, markdowns, and re-orders.
Collaborate with Ops team to align product availability with demand forecasts.
Key Qualifications: :
Proven experience in retail, wholesale, or e-commerce analytics.
Proficiency in pulling and interpreting sales reports from Shopify and WMS systems.
Strong Excel/Google Sheets skills (pivot tables, VLOOKUPs, data visualization).
Excellent attention to detail with the ability to translate data into actionable insights.
Strong communication skills for presenting findings.
Nice to Have:
Experience in fashion, accessories, or consumer goods.
Understanding of wholesale retail calendars and buying cycles.
Benefits:
Flexibility in work hours and location, with a focus on managing energy rather than time.
Access to online learning platforms and a budget for professional development
A collaborative, no-silos environment, encouraging learning and growth across teams
A dynamic social culture with team lunches, social events, and opportunities for creative input
Health insurance
Leave Benefits
If you possess the required skills and are eager to contribute to our team's success, we encourage you to apply for this exciting opportunity. Apply now!",Not specified,https://in.indeed.com/jobs?q=data+analyst&l=remote&radius=25&start=10&pp=gQAPAAAAAAAAAAAAAAACTGse4QAdAQA9j2_ZvjzCRut1VBWY9sYdPqL_rdEi3GjQWgIAAA
Buying & Selling Analyst,Teamified,Remote,N/A,"Teamified Introduction:
Teamified works with top enterprises and digital native businesses in Australia helping them build their remote teams in India, Philippines and Sri Lanka. We pride ourselves with hiring great teams to work on exciting game changing technology. Teamified currently has 200+ engineers, testers, product managers etc. working across 20+ partners. We focus on uplifting the way organisations build and manage their remote teams through great working relationships, trust, integrity, culture and hiring processes. Additional to this we are building our own technology product offerings. We strive to deliver the best outcomes for our customers, our partners and our people.
About our Client:
Our client is a Los Angeles-based accessory and lifestyle brand, known for their wearable statements for every-day life. Inspired by timeless designs, reimagined for the modern wardrobe. Founded in 2022 by their Creative Director, their ethos is simple: to create statement pieces designed to elevate the everyday modern capsule wardrobe.
Short Description:
We are seeking a detail-oriented and data-driven Buying & Selling Analyst to support our inventory planning and sales optimization efforts. This role will focus on pulling reporting, running volume/sales analyses, and making recommendations on what products to order more of—or scale back—based on performance trends.
Key Responsibilities:
Pull and analyze sales, volume, and inventory reports across D2C (Shopify) and B2B channels.
Utilize data from our WMS to track inventory movement and availability.
Provide actionable recommendations for product replenishment and sell-through improvement.
Monitor SKU performance to identify best-sellers, slow-movers, and seasonal trends.
Prepare weekly/monthly reporting for cross-functional teams (Buying, Ops, Wholesale).
Support decision-making for promotions, markdowns, and re-orders.
Collaborate with Ops team to align product availability with demand forecasts.
Key Qualifications: :
Proven experience in retail, wholesale, or e-commerce analytics.
Proficiency in pulling and interpreting sales reports from Shopify and WMS systems.
Strong Excel/Google Sheets skills (pivot tables, VLOOKUPs, data visualization).
Excellent attention to detail with the ability to translate data into actionable insights.
Strong communication skills for presenting findings.
Nice to Have:
Experience in fashion, accessories, or consumer goods.
Understanding of wholesale retail calendars and buying cycles.
Benefits:
Flexibility in work hours and location, with a focus on managing energy rather than time.
Access to online learning platforms and a budget for professional development
A collaborative, no-silos environment, encouraging learning and growth across teams
A dynamic social culture with team lunches, social events, and opportunities for creative input
Health insurance
Leave Benefits
If you possess the required skills and are eager to contribute to our team's success, we encourage you to apply for this exciting opportunity. Apply now!",Not specified,https://in.indeed.com/jobs?q=data+analyst&l=remote&radius=25&start=10&pp=gQAPAAAAAAAAAAAAAAACTGse4QAdAQA9j2_ZvjzCRut1VBWY9sYdPqL_rdEi3GjQWgIAAA
Buying & Selling Analyst,Teamified,Remote,N/A,"Teamified Introduction:
Teamified works with top enterprises and digital native businesses in Australia helping them build their remote teams in India, Philippines and Sri Lanka. We pride ourselves with hiring great teams to work on exciting game changing technology. Teamified currently has 200+ engineers, testers, product managers etc. working across 20+ partners. We focus on uplifting the way organisations build and manage their remote teams through great working relationships, trust, integrity, culture and hiring processes. Additional to this we are building our own technology product offerings. We strive to deliver the best outcomes for our customers, our partners and our people.
About our Client:
Our client is a Los Angeles-based accessory and lifestyle brand, known for their wearable statements for every-day life. Inspired by timeless designs, reimagined for the modern wardrobe. Founded in 2022 by their Creative Director, their ethos is simple: to create statement pieces designed to elevate the everyday modern capsule wardrobe.
Short Description:
We are seeking a detail-oriented and data-driven Buying & Selling Analyst to support our inventory planning and sales optimization efforts. This role will focus on pulling reporting, running volume/sales analyses, and making recommendations on what products to order more of—or scale back—based on performance trends.
Key Responsibilities:
Pull and analyze sales, volume, and inventory reports across D2C (Shopify) and B2B channels.
Utilize data from our WMS to track inventory movement and availability.
Provide actionable recommendations for product replenishment and sell-through improvement.
Monitor SKU performance to identify best-sellers, slow-movers, and seasonal trends.
Prepare weekly/monthly reporting for cross-functional teams (Buying, Ops, Wholesale).
Support decision-making for promotions, markdowns, and re-orders.
Collaborate with Ops team to align product availability with demand forecasts.
Key Qualifications: :
Proven experience in retail, wholesale, or e-commerce analytics.
Proficiency in pulling and interpreting sales reports from Shopify and WMS systems.
Strong Excel/Google Sheets skills (pivot tables, VLOOKUPs, data visualization).
Excellent attention to detail with the ability to translate data into actionable insights.
Strong communication skills for presenting findings.
Nice to Have:
Experience in fashion, accessories, or consumer goods.
Understanding of wholesale retail calendars and buying cycles.
Benefits:
Flexibility in work hours and location, with a focus on managing energy rather than time.
Access to online learning platforms and a budget for professional development
A collaborative, no-silos environment, encouraging learning and growth across teams
A dynamic social culture with team lunches, social events, and opportunities for creative input
Health insurance
Leave Benefits
If you possess the required skills and are eager to contribute to our team's success, we encourage you to apply for this exciting opportunity. Apply now!",Not specified,https://in.indeed.com/jobs?q=data+analyst&l=remote&radius=25&start=10&pp=gQAPAAAAAAAAAAAAAAACTGse4QAdAQA9j2_ZvjzCRut1VBWY9sYdPqL_rdEi3GjQWgIAAA
Buying & Selling Analyst,Teamified,Remote,N/A,"Teamified Introduction:
Teamified works with top enterprises and digital native businesses in Australia helping them build their remote teams in India, Philippines and Sri Lanka. We pride ourselves with hiring great teams to work on exciting game changing technology. Teamified currently has 200+ engineers, testers, product managers etc. working across 20+ partners. We focus on uplifting the way organisations build and manage their remote teams through great working relationships, trust, integrity, culture and hiring processes. Additional to this we are building our own technology product offerings. We strive to deliver the best outcomes for our customers, our partners and our people.
About our Client:
Our client is a Los Angeles-based accessory and lifestyle brand, known for their wearable statements for every-day life. Inspired by timeless designs, reimagined for the modern wardrobe. Founded in 2022 by their Creative Director, their ethos is simple: to create statement pieces designed to elevate the everyday modern capsule wardrobe.
Short Description:
We are seeking a detail-oriented and data-driven Buying & Selling Analyst to support our inventory planning and sales optimization efforts. This role will focus on pulling reporting, running volume/sales analyses, and making recommendations on what products to order more of—or scale back—based on performance trends.
Key Responsibilities:
Pull and analyze sales, volume, and inventory reports across D2C (Shopify) and B2B channels.
Utilize data from our WMS to track inventory movement and availability.
Provide actionable recommendations for product replenishment and sell-through improvement.
Monitor SKU performance to identify best-sellers, slow-movers, and seasonal trends.
Prepare weekly/monthly reporting for cross-functional teams (Buying, Ops, Wholesale).
Support decision-making for promotions, markdowns, and re-orders.
Collaborate with Ops team to align product availability with demand forecasts.
Key Qualifications: :
Proven experience in retail, wholesale, or e-commerce analytics.
Proficiency in pulling and interpreting sales reports from Shopify and WMS systems.
Strong Excel/Google Sheets skills (pivot tables, VLOOKUPs, data visualization).
Excellent attention to detail with the ability to translate data into actionable insights.
Strong communication skills for presenting findings.
Nice to Have:
Experience in fashion, accessories, or consumer goods.
Understanding of wholesale retail calendars and buying cycles.
Benefits:
Flexibility in work hours and location, with a focus on managing energy rather than time.
Access to online learning platforms and a budget for professional development
A collaborative, no-silos environment, encouraging learning and growth across teams
A dynamic social culture with team lunches, social events, and opportunities for creative input
Health insurance
Leave Benefits
If you possess the required skills and are eager to contribute to our team's success, we encourage you to apply for this exciting opportunity. Apply now!",Not specified,https://in.indeed.com/jobs?q=data+analyst&l=remote&radius=25&start=10&pp=gQAPAAAAAAAAAAAAAAACTGse4QAdAQA9j2_ZvjzCRut1VBWY9sYdPqL_rdEi3GjQWgIAAA
Buying & Selling Analyst,Teamified,Remote,N/A,"Teamified Introduction:
Teamified works with top enterprises and digital native businesses in Australia helping them build their remote teams in India, Philippines and Sri Lanka. We pride ourselves with hiring great teams to work on exciting game changing technology. Teamified currently has 200+ engineers, testers, product managers etc. working across 20+ partners. We focus on uplifting the way organisations build and manage their remote teams through great working relationships, trust, integrity, culture and hiring processes. Additional to this we are building our own technology product offerings. We strive to deliver the best outcomes for our customers, our partners and our people.
About our Client:
Our client is a Los Angeles-based accessory and lifestyle brand, known for their wearable statements for every-day life. Inspired by timeless designs, reimagined for the modern wardrobe. Founded in 2022 by their Creative Director, their ethos is simple: to create statement pieces designed to elevate the everyday modern capsule wardrobe.
Short Description:
We are seeking a detail-oriented and data-driven Buying & Selling Analyst to support our inventory planning and sales optimization efforts. This role will focus on pulling reporting, running volume/sales analyses, and making recommendations on what products to order more of—or scale back—based on performance trends.
Key Responsibilities:
Pull and analyze sales, volume, and inventory reports across D2C (Shopify) and B2B channels.
Utilize data from our WMS to track inventory movement and availability.
Provide actionable recommendations for product replenishment and sell-through improvement.
Monitor SKU performance to identify best-sellers, slow-movers, and seasonal trends.
Prepare weekly/monthly reporting for cross-functional teams (Buying, Ops, Wholesale).
Support decision-making for promotions, markdowns, and re-orders.
Collaborate with Ops team to align product availability with demand forecasts.
Key Qualifications: :
Proven experience in retail, wholesale, or e-commerce analytics.
Proficiency in pulling and interpreting sales reports from Shopify and WMS systems.
Strong Excel/Google Sheets skills (pivot tables, VLOOKUPs, data visualization).
Excellent attention to detail with the ability to translate data into actionable insights.
Strong communication skills for presenting findings.
Nice to Have:
Experience in fashion, accessories, or consumer goods.
Understanding of wholesale retail calendars and buying cycles.
Benefits:
Flexibility in work hours and location, with a focus on managing energy rather than time.
Access to online learning platforms and a budget for professional development
A collaborative, no-silos environment, encouraging learning and growth across teams
A dynamic social culture with team lunches, social events, and opportunities for creative input
Health insurance
Leave Benefits
If you possess the required skills and are eager to contribute to our team's success, we encourage you to apply for this exciting opportunity. Apply now!",Not specified,https://in.indeed.com/jobs?q=data+analyst&l=remote&radius=25&start=10&pp=gQAPAAAAAAAAAAAAAAACTGse4QAdAQA9j2_ZvjzCRut1VBWY9sYdPqL_rdEi3GjQWgIAAA
Buying & Selling Analyst,Teamified,Remote,N/A,"Teamified Introduction:
Teamified works with top enterprises and digital native businesses in Australia helping them build their remote teams in India, Philippines and Sri Lanka. We pride ourselves with hiring great teams to work on exciting game changing technology. Teamified currently has 200+ engineers, testers, product managers etc. working across 20+ partners. We focus on uplifting the way organisations build and manage their remote teams through great working relationships, trust, integrity, culture and hiring processes. Additional to this we are building our own technology product offerings. We strive to deliver the best outcomes for our customers, our partners and our people.
About our Client:
Our client is a Los Angeles-based accessory and lifestyle brand, known for their wearable statements for every-day life. Inspired by timeless designs, reimagined for the modern wardrobe. Founded in 2022 by their Creative Director, their ethos is simple: to create statement pieces designed to elevate the everyday modern capsule wardrobe.
Short Description:
We are seeking a detail-oriented and data-driven Buying & Selling Analyst to support our inventory planning and sales optimization efforts. This role will focus on pulling reporting, running volume/sales analyses, and making recommendations on what products to order more of—or scale back—based on performance trends.
Key Responsibilities:
Pull and analyze sales, volume, and inventory reports across D2C (Shopify) and B2B channels.
Utilize data from our WMS to track inventory movement and availability.
Provide actionable recommendations for product replenishment and sell-through improvement.
Monitor SKU performance to identify best-sellers, slow-movers, and seasonal trends.
Prepare weekly/monthly reporting for cross-functional teams (Buying, Ops, Wholesale).
Support decision-making for promotions, markdowns, and re-orders.
Collaborate with Ops team to align product availability with demand forecasts.
Key Qualifications: :
Proven experience in retail, wholesale, or e-commerce analytics.
Proficiency in pulling and interpreting sales reports from Shopify and WMS systems.
Strong Excel/Google Sheets skills (pivot tables, VLOOKUPs, data visualization).
Excellent attention to detail with the ability to translate data into actionable insights.
Strong communication skills for presenting findings.
Nice to Have:
Experience in fashion, accessories, or consumer goods.
Understanding of wholesale retail calendars and buying cycles.
Benefits:
Flexibility in work hours and location, with a focus on managing energy rather than time.
Access to online learning platforms and a budget for professional development
A collaborative, no-silos environment, encouraging learning and growth across teams
A dynamic social culture with team lunches, social events, and opportunities for creative input
Health insurance
Leave Benefits
If you possess the required skills and are eager to contribute to our team's success, we encourage you to apply for this exciting opportunity. Apply now!",Not specified,https://in.indeed.com/jobs?q=data+analyst&l=remote&radius=25&start=10&pp=gQAPAAAAAAAAAAAAAAACTGse4QAdAQA9j2_ZvjzCRut1VBWY9sYdPqL_rdEi3GjQWgIAAA
Buying & Selling Analyst,Teamified,Remote,N/A,"Teamified Introduction:
Teamified works with top enterprises and digital native businesses in Australia helping them build their remote teams in India, Philippines and Sri Lanka. We pride ourselves with hiring great teams to work on exciting game changing technology. Teamified currently has 200+ engineers, testers, product managers etc. working across 20+ partners. We focus on uplifting the way organisations build and manage their remote teams through great working relationships, trust, integrity, culture and hiring processes. Additional to this we are building our own technology product offerings. We strive to deliver the best outcomes for our customers, our partners and our people.
About our Client:
Our client is a Los Angeles-based accessory and lifestyle brand, known for their wearable statements for every-day life. Inspired by timeless designs, reimagined for the modern wardrobe. Founded in 2022 by their Creative Director, their ethos is simple: to create statement pieces designed to elevate the everyday modern capsule wardrobe.
Short Description:
We are seeking a detail-oriented and data-driven Buying & Selling Analyst to support our inventory planning and sales optimization efforts. This role will focus on pulling reporting, running volume/sales analyses, and making recommendations on what products to order more of—or scale back—based on performance trends.
Key Responsibilities:
Pull and analyze sales, volume, and inventory reports across D2C (Shopify) and B2B channels.
Utilize data from our WMS to track inventory movement and availability.
Provide actionable recommendations for product replenishment and sell-through improvement.
Monitor SKU performance to identify best-sellers, slow-movers, and seasonal trends.
Prepare weekly/monthly reporting for cross-functional teams (Buying, Ops, Wholesale).
Support decision-making for promotions, markdowns, and re-orders.
Collaborate with Ops team to align product availability with demand forecasts.
Key Qualifications: :
Proven experience in retail, wholesale, or e-commerce analytics.
Proficiency in pulling and interpreting sales reports from Shopify and WMS systems.
Strong Excel/Google Sheets skills (pivot tables, VLOOKUPs, data visualization).
Excellent attention to detail with the ability to translate data into actionable insights.
Strong communication skills for presenting findings.
Nice to Have:
Experience in fashion, accessories, or consumer goods.
Understanding of wholesale retail calendars and buying cycles.
Benefits:
Flexibility in work hours and location, with a focus on managing energy rather than time.
Access to online learning platforms and a budget for professional development
A collaborative, no-silos environment, encouraging learning and growth across teams
A dynamic social culture with team lunches, social events, and opportunities for creative input
Health insurance
Leave Benefits
If you possess the required skills and are eager to contribute to our team's success, we encourage you to apply for this exciting opportunity. Apply now!",Not specified,https://in.indeed.com/jobs?q=data+analyst&l=remote&radius=25&start=10&pp=gQAPAAAAAAAAAAAAAAACTGse4QAdAQA9j2_ZvjzCRut1VBWY9sYdPqL_rdEi3GjQWgIAAA
Buying & Selling Analyst,Teamified,Remote,N/A,"Teamified Introduction:
Teamified works with top enterprises and digital native businesses in Australia helping them build their remote teams in India, Philippines and Sri Lanka. We pride ourselves with hiring great teams to work on exciting game changing technology. Teamified currently has 200+ engineers, testers, product managers etc. working across 20+ partners. We focus on uplifting the way organisations build and manage their remote teams through great working relationships, trust, integrity, culture and hiring processes. Additional to this we are building our own technology product offerings. We strive to deliver the best outcomes for our customers, our partners and our people.
About our Client:
Our client is a Los Angeles-based accessory and lifestyle brand, known for their wearable statements for every-day life. Inspired by timeless designs, reimagined for the modern wardrobe. Founded in 2022 by their Creative Director, their ethos is simple: to create statement pieces designed to elevate the everyday modern capsule wardrobe.
Short Description:
We are seeking a detail-oriented and data-driven Buying & Selling Analyst to support our inventory planning and sales optimization efforts. This role will focus on pulling reporting, running volume/sales analyses, and making recommendations on what products to order more of—or scale back—based on performance trends.
Key Responsibilities:
Pull and analyze sales, volume, and inventory reports across D2C (Shopify) and B2B channels.
Utilize data from our WMS to track inventory movement and availability.
Provide actionable recommendations for product replenishment and sell-through improvement.
Monitor SKU performance to identify best-sellers, slow-movers, and seasonal trends.
Prepare weekly/monthly reporting for cross-functional teams (Buying, Ops, Wholesale).
Support decision-making for promotions, markdowns, and re-orders.
Collaborate with Ops team to align product availability with demand forecasts.
Key Qualifications: :
Proven experience in retail, wholesale, or e-commerce analytics.
Proficiency in pulling and interpreting sales reports from Shopify and WMS systems.
Strong Excel/Google Sheets skills (pivot tables, VLOOKUPs, data visualization).
Excellent attention to detail with the ability to translate data into actionable insights.
Strong communication skills for presenting findings.
Nice to Have:
Experience in fashion, accessories, or consumer goods.
Understanding of wholesale retail calendars and buying cycles.
Benefits:
Flexibility in work hours and location, with a focus on managing energy rather than time.
Access to online learning platforms and a budget for professional development
A collaborative, no-silos environment, encouraging learning and growth across teams
A dynamic social culture with team lunches, social events, and opportunities for creative input
Health insurance
Leave Benefits
If you possess the required skills and are eager to contribute to our team's success, we encourage you to apply for this exciting opportunity. Apply now!",Not specified,https://in.indeed.com/jobs?q=data+analyst&l=remote&radius=25&start=10&pp=gQAPAAAAAAAAAAAAAAACTGse4QAdAQA9j2_ZvjzCRut1VBWY9sYdPqL_rdEi3GjQWgIAAA
